bike_brand,bike_description,bike_km,bike_model,bike_size,bike_type,bike_year,price,reference,scrap_date,source,uniq_id,url,vendor_city,vendor_country,vendor_name,vendor_type
YAMAHA,"4/1REF: 33122. REVISE. AUCUN FRAIS A PREVOIR. GARANTIE CONSTRUCTEUR.LIVRAISON CHEZ VOUS DEVIS NOUS CONSULTER.REPRISE ASSURANCE ET FINANCEMENT POSSIBLE. 4en1 , 8 rue philippe de Girard 75010 Paris Ouvert du Mardi au Samedi de 9h30 à 13h et de 14h à 18h30 Tél : 01.40.36.40.36. Nous rachetons votre véhicule au meilleur prix !  Modèles équivalents : Honda vision lead pcx forza sh sh125 sh300 swt400 silverwing swt 600 integra  Xadv yamaha delight nmax xmax majesty tmax 500 t max 530 tmax sx dx   suzuki burgman piaggio x8 x9 x10 x-evo vespa primavera zip kymco ak550 peugeot metropolis ak550 xciting xtown,ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Peinture mat ,Dosseret passager,Poignées chauffantes,Compatible Permis A2,Garantie constructeur jusqu'au 24/09/2021,ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Peinture mat,Dosseret passager,Poignées chauffantes,,Compatible Permis A2,Garantie constructeur jusqu'au 24/09/2021",18286,X-MAX 400,400,SCOOTER,2019,4990.0,WT141775,2021-06-19 11:49:50.866661,moto-occasion,moto-occasion-WT141775,http://moto-occasion.motorevue.com/motos/yamaha/x-max-400/WT141775.html,PARIS 10,FRANCE,"4EN1, PARIS 10(75)",PROFESSIONNEL
PIAGGIO,",Financement & Assurance possibles ,Financement possible,Livraison possible,Plus de photos sur demande,Double des clés ,Dépôt-vente,,,Financement & Assurance possibles ,Financement possible,Livraison possible,Plus de photos sur demande,Double des clés ,Dépôt-vente",3600,MP3 LT 400,400,SCOOTER,2011,2490.0,WT141763,2021-06-19 11:49:53.621766,moto-occasion,moto-occasion-WT141763,http://moto-occasion.motorevue.com/motos/piaggio/mp3-lt-400/WT141763.html,ST THURIAU,FRANCE,"AUTO MOTO 56, ST THURIAU(56)",PROFESSIONNEL
BMW,"BMW F 800 R. Moto accidentée en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations n'hésitez pas nous contacter par téléphone ou par mail gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 62145  Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site BIKE-ECO,,,,",82421,F 800 R,800,ROADSTER,2010,1200.0,WT134630,2021-06-19 11:49:54.806314,moto-occasion,moto-occasion-WT134630,http://moto-occasion.motorevue.com/motos/bmw/f-800-r/WT134630.html,PRESSIGNY LES PINS,FRANCE,"GAM MOTOS, PRESSIGNY LES PINS(45)",PROFESSIONNEL
KAWASAKI,"W800 SERIE LIMITEE PACK CHROME FOURNI GRATUITEMENT VALEUR 500EUR **********  REPRISE  ECHANGE   ************ REGLEMENT EN 10X GRATUIT A HAUTEUR DE 3000EUR  FINANCEMENT ET ASSURANCE POSSIBLE SUR PLACE  LIVRAISON DANS TOUTE LA FRANCE METROPOLITAINE POSSIBLE   GOODTIMES KAWASAKI BEZIERS DAFY MOTO,ABS,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 31/03/2023,ABS,,,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 31/03/2023",250,W800,800,COLLECTION,2021,7965.0,WT139124,2021-06-19 11:49:55.976899,moto-occasion,moto-occasion-WT139124,http://moto-occasion.motorevue.com/motos/kawasaki/w800/WT139124.html,VILLENEUVE LES BEZIERS,FRANCE,"GOODTIMES DAFY MOTO, VILLENEUVE LES BEZIERS(34)",PROFESSIONNEL
DUCATI,",ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Shifter,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Dossier d'entretien complet,Véhicule de société,Garantie constructeur jusqu'au 25/12/2022,ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Shifter,,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Dossier d'entretien complet,Véhicule de société,Garantie constructeur jusqu'au 25/12/2022",1000,Panigale 959,959,SPORTIVE,2019,16900.0,WT141660,2021-06-19 11:49:58.460287,moto-occasion,moto-occasion-WT141660,http://moto-occasion.motorevue.com/motos/ducati/panigale-959/WT141660.html,CHALON SUR SAONE,FRANCE,"ACCELERE MOTOS, CHALON SUR SAONE(71)",PROFESSIONNEL
YAMAHA,"--- Accessible avec le permis A2 ---  Révisée, aucun frais à prévoir  Garantie constructeur jusqu'au 23/07/2022  Assurance, reprise, extension de garantie et financement possibles,,Compatible Permis A2,Garantie constructeur jusqu'au 23/07/2022,,,,Compatible Permis A2,Garantie constructeur jusqu'au 23/07/2022",5963,MT-03 321,320,ROADSTER,2020,4999.0,WT138984,2021-06-19 11:50:00.635298,moto-occasion,moto-occasion-WT138984,http://moto-occasion.motorevue.com/motos/yamaha/mt-03-321/WT138984.html,NIMES,FRANCE,"DUBOIS MOTOS, NIMES(30)",PROFESSIONNEL
HONDA,"HONDA VFR 800 Edition 50 eme Anniversaire !  Véhicule révisé, entretien et consommables a jour, aucun frais a prévoir. Option : Selle confort , tapis + sacoche de reservoir. Reprise et financement possibles. Livraison possible en France métropolitaine.,,,,",42125,VFR 800,800,SPORTIVE,1999,4590.0,WT141604,2021-06-19 11:50:01.809718,moto-occasion,moto-occasion-WT141604,http://moto-occasion.motorevue.com/motos/honda/vfr-800/WT141604.html,LIMONEST,FRANCE,"LABEL OCCASION, LIMONEST(69)",PROFESSIONNEL
HONDA,"ETAT IRREPROCHABLE, MOTO BRIDEE POUR PERMIS A2, RARE A TROUVER, ENTIEREMENT ORIGINE, AUCUNE A VENDRE DANS LA REGION, PROFITEZ DE CETTE OCCASION CAR LES DISPOS EN NEUF SONT TRES LONGS. A SAISIR. CB 500 F CB500 CB650 MT-07 TRACER 700,,1ère main,Compatible Permis A2,Garantie 3 mois,,,,1ère main,Compatible Permis A2,Garantie 3 mois",4692,CB X 500,500,TRAIL-SUPERMOTARD,2019,6250.0,WT141769,2021-06-19 11:50:05.460386,moto-occasion,moto-occasion-WT141769,http://moto-occasion.motorevue.com/motos/honda/cb-x-500/WT141769.html,WOIPPY,FRANCE,"MOTOMAX 57, WOIPPY(57)",PROFESSIONNEL
KAWASAKI,"KAWASAKI VERSYS 650 MIS LE 27/07/2016 AVEC 11042KMS OPTIONS PROTECTION MOTEUR ABS POIGNEES PASSAGER PROTEGE MAIN MOTO ILLIGIBLE A2 AUCUN FRAIS A PREVOIR GARANTIE 1 AN NATIONALE  FINANCEMENT TOUTES DUREES POSSIBLE.CONTACT YANNICK OU CEDRIC,,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie 12 mois,,,,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie 12 mois",11042,VERSYS 650,650,TRAIL-SUPERMOTARD,2016,6390.0,WT141707,2021-06-19 11:50:09.316331,moto-occasion,moto-occasion-WT141707,http://moto-occasion.motorevue.com/motos/kawasaki/versys-650/WT141707.html,MONTPELLIER,FRANCE,"PASCAL MOTO TRIUMPH, MONTPELLIER(34)",PROFESSIONNEL
HONDA,",ABS,Dosseret top case,Support Top case,Top case,ABS,Dosseret top case,Support Top case,Top case,",23036,CBF 1000,1000,ROUTIÈRE,2009,4990.0,WT141711,2021-06-19 11:50:13.738150,moto-occasion,moto-occasion-WT141711,http://moto-occasion.motorevue.com/motos/honda/cbf-1000/WT141711.html,TOULOUSE,FRANCE,"YAM 31, TOULOUSE(31)",PROFESSIONNEL
SUZUKI,"SUZUKI 750 GSR. Moto accidentée en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations n'hésitez pas nous contacter par téléphone ou par mail gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 59946  Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site BIKE-ECO,,,,",4158,GSR,750,ROADSTER,2017,1500.0,WT115638,2021-06-19 11:50:14.908029,moto-occasion,moto-occasion-WT115638,http://moto-occasion.motorevue.com/motos/suzuki/gsr/WT115638.html,PRESSIGNY LES PINS,FRANCE,"GAM MOTOS, PRESSIGNY LES PINS(45)",PROFESSIONNEL
TRIUMPH,"Démarches administratives sur place, Financement & Assurance possibles , Transport possible.,ABS,Prise 12V,Régulateur de vitesse,Poignées chauffantes,Selle chauffante,Support de valises,Support Top case,Suspension réglable,Top case 2 casques,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Reprise possible,Transport possible,Pneu av neuf,Révision faite,Affaire à saisir,Disponible à l'essai,Garantie 3 mois,ABS,Prise 12V,Régulateur de vitesse,Poignées chauffantes,Selle chauffante,Support de valises,Support Top case,Suspension réglable,Top case 2 casques,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Reprise possible,Transport possible,Pneu av neuf,Révision faite,Affaire à saisir,Disponible à l'essai,Garantie 3 mois",46604,TIGER 800,800,TRAIL-SUPERMOTARD,2016,8590.0,WT141650,2021-06-19 11:50:17.813883,moto-occasion,moto-occasion-WT141650,http://moto-occasion.motorevue.com/motos/triumph/tiger-800/WT141650.html,MERIGNAC,FRANCE,"LOUIT MOTO, MERIGNAC(33)",PROFESSIONNEL
DUCATI,",47CV,ABS,Anti-démarrage,Prise 12V,Prise USB,1ère main,Compatible Permis A2,Garantie constructeur jusqu'au 21/01/2023,47CV,ABS,Anti-démarrage,Prise 12V,Prise USB,,,1ère main,Compatible Permis A2,Garantie constructeur jusqu'au 21/01/2023",615,Scrambler Classic 800,800,ROADSTER,2020,9900.0,WT141753,2021-06-19 11:50:20.281716,moto-occasion,moto-occasion-WT141753,http://moto-occasion.motorevue.com/motos/ducati/scrambler-classic-800/WT141753.html,AULNAY SOUS BOIS,FRANCE,"PARIS NORD MOTO, AULNAY SOUS BOIS(93)",PROFESSIONNEL
HONDA,",,Disponible à l'essai,Garantie 3 mois,,,,Disponible à l'essai,Garantie 3 mois",18900,CBR R 125,125,SPORTIVE,2015,2790.0,WT141745,2021-06-19 11:50:23.113022,moto-occasion,moto-occasion-WT141745,http://moto-occasion.motorevue.com/motos/honda/cbr-r-125/WT141745.html,LA ROCHE SUR YON,FRANCE,"LE BRASSEUR - MOTO CENTER, LA ROCHE SUR YON(85)",PROFESSIONNEL
BMW,"BMW F 800 R  09/02/2019 JMS MOTOS  5 AVENUE DE ST CHAMAND  84000 AVIGNON 04 65 00 00 65  OPTIONS:  Feu arrière à LED + Pack Dynamic + Spoiler moteur + Clignotant LED blanc + Couvercle du siège du passager. ANNONCE NON CONTRACTUELLE,Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Livraison possible,Reprise possible,Disponible à l'essai,Garantie constructeur jusqu'au 09/02/2022,,,Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Livraison possible,Reprise possible,Disponible à l'essai,Garantie constructeur jusqu'au 09/02/2022",16100,F 800 R,800,TRAIL-SUPERMOTARD,2019,6900.0,WT141674,2021-06-19 11:50:25.818895,moto-occasion,moto-occasion-WT141674,http://moto-occasion.motorevue.com/motos/bmw/f-800-r/WT141674.html,AVIGNON,FRANCE,"JMS YAM STORE, AVIGNON(84)",PROFESSIONNEL
BMW,"Très belle BMW K 1600 GT du 03/07/2020 avec seulement 1420 kms état neuf , 1ère main équipée du pack securite, du pack confort, system audio blutooth,keyless,phare de virages adaptatifs,shifter pro, marche ar, feux additionnels, etc. Motos en parfait état et garantie constructeur jusqu'au 02/07/2022. Crédit et reprise possible Exemple 72 mens de 308 EUR avec 4000EUR d'apport,,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 02/07/2022,,,,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 02/07/2022",1420,K 1600 GT,1600,ROUTIÈRE,2020,20990.0,WT141719,2021-06-19 11:50:28.776652,moto-occasion,moto-occasion-WT141719,http://moto-occasion.motorevue.com/motos/bmw/k-1600-gt/WT141719.html,NIMES,FRANCE,"POLE 30 OCCASION, NIMES(30)",PROFESSIONNEL
SUZUKI,"SUZUKI AN 650 BURGMAN !  Véhicule révisé, entretien et consommables a jour, aucun frais a prévoir. Reprise et financement possibles. Livraison possible en France métropolitaine.,,,,",33945,Burgman 650,650,SCOOTER,2007,3750.0,WT141777,2021-06-19 11:50:31.098476,moto-occasion,moto-occasion-WT141777,http://moto-occasion.motorevue.com/motos/suzuki/burgman-650/WT141777.html,LIMONEST,FRANCE,"LABEL OCCASION, LIMONEST(69)",PROFESSIONNEL
YAMAHA,",Financement & Assurance possibles ,Prix hors frais d'immatriculation,Reprise possible,Transport possible,1ère main,Garantie 3 mois,,,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Reprise possible,Transport possible,1ère main,Garantie 3 mois",10300,X-MAX 125,125,SCOOTER,2018,4290.0,WT141761,2021-06-19 11:50:32.887259,moto-occasion,moto-occasion-WT141761,http://moto-occasion.motorevue.com/motos/yamaha/x-max-125/WT141761.html,MERIGNAC,FRANCE,"FACTORY MOTO, MERIGNAC(33)",PROFESSIONNEL
YAMAHA,",Bulle fumée,Capot de selle,Prise USB,Protection réservoir,Sabot moteur,Support de plaque,1ère main,Garantie constructeur jusqu'au 16/09/2021,,Bulle fumée,Capot de selle,Prise USB,Protection réservoir,Sabot moteur,Support de plaque,,1ère main,Garantie constructeur jusqu'au 16/09/2021",3335,MT-09 850,850,ROADSTER,2019,8690.0,WT141662,2021-06-19 11:50:36.965274,moto-occasion,moto-occasion-WT141662,http://moto-occasion.motorevue.com/motos/yamaha/mt-09-850/WT141662.html,ORVAULT,FRANCE,"YAM NANTES, ORVAULT(44)",PROFESSIONNEL
BMW,"BMW F 800 GT. Moto accidentée en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations merci de nous contacter au : 02.38.89.87.87 ou gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 58150   Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site www.gam-motos.fr    NOUS CONTACTER : 0238898787,,,,",1382,F 800 GT,800,ROUTIÈRE,2019,2500.0,WT101599,2021-06-19 11:50:39.152180,moto-occasion,moto-occasion-WT101599,http://moto-occasion.motorevue.com/motos/bmw/f-800-gt/WT101599.html,PRESSIGNY LES PINS,FRANCE,"GAM MOTOS, PRESSIGNY LES PINS(45)",PROFESSIONNEL
BMW,"VÉHICULE EN TRÈS BON ETAT GÉNÉRAL ET AUCUNS CONSOMMABLES A PRÉVOIR MOTO TOUJOURS ENTRETENUE EN TEMPS ET EN HEURE DANS UNE CONCESSION BMW ( FACTURES A L'APPUI ), ELLE SORT DE RÉVISION COMPLÈTE EFFECTUÉE A 41750 KMS OPTIONS : 3 PACKS, BULLE FUMÉE ET SELLE CONFORT BULTEX GEL, FEUX ADDITIONNELS, MOTO DÉBRIDÉE ET SUR LA CARTE AUSSI ( FAIT PAR BMW ),,Dépôt-vente,Garantie 3 mois,,,,Dépôt-vente,Garantie 3 mois",41900,R 1200 GS,1200,TRAIL-SUPERMOTARD,2013,11790.0,WT139449,2021-06-19 11:50:40.339393,moto-occasion,moto-occasion-WT139449,http://moto-occasion.motorevue.com/motos/bmw/r-1200-gs/WT139449.html,CANNES,FRANCE,"JET 7 BIKE, CANNES(06)",PROFESSIONNEL
DUCATI,"DUCATI HYPERMOTARD 821 du 05/2013 avec 17800 kms  - Poignée chauffante - Valise latéral  FINANCEMENT ET REPRISE POSSIBLE !   Véhicule visible chez votre concessionnaire :  KTM ST MAXIMIN 12 RUE LOUIS ST JUST 60740 ST MAXIMIN,Poignées chauffantes,Valises,Assurance sur place,Démarches administratives sur place,Financement & Assurance possibles ,Financement possible,Prix hors frais d'immatriculation,Reprise possible,Aucun consommable à prévoir,Dossier d'entretien complet,Double des clés ,Factures d'entretien,Manuel d'origine,100% d'origine,En parfait état,1ère main,Garantie 3 mois,Poignées chauffantes,Valises,Assurance sur place,Démarches administratives sur place,Financement & Assurance possibles ,Financement possible,Prix hors frais d'immatriculation,Reprise possible,Aucun consommable à prévoir,Dossier d'entretien complet,Double des clés ,Factures d'entretien,Manuel d'origine,100% d'origine,En parfait état,1ère main,Garantie 3 mois",17800,Hyperstrada,821,TRAIL-SUPERMOTARD,2013,8490.0,WT141696,2021-06-19 11:50:44.022060,moto-occasion,moto-occasion-WT141696,http://moto-occasion.motorevue.com/motos/ducati/hyperstrada/WT141696.html,ST MAXIMIN,FRANCE,"TRIUMPH SAINT MAXIMIN, ST MAXIMIN(60)",PROFESSIONNEL
PIAGGIO,",Jupe,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Garantie 3 mois,,Jupe,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Garantie 3 mois",22427,Beverly i.e. 500,350,SCOOTER,2018,3800.0,WT141795,2021-06-19 11:50:46.476316,moto-occasion,moto-occasion-WT141795,http://moto-occasion.motorevue.com/motos/piaggio/beverly-i-e-500/WT141795.html,NANTERRE,FRANCE,"URGENCE SCOOTER NANTERRE, NANTERRE(92)",PROFESSIONNEL
YAMAHA,",ABS,Anti-démarrage,Démarches administratives sur place,Extension de garantie possible,Financement & Assurance possibles ,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Aucun consommable à prévoir,Double des clés ,Manuel d'origine,Révision faite,A peu roulé,Affaire à saisir,Bridable A2,En parfait état,Entièrement d'origine,Faible kilométrage,Garantie constructeur jusqu'au 19/03/2023,ABS,Anti-démarrage,,Démarches administratives sur place,Extension de garantie possible,Financement & Assurance possibles ,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Aucun consommable à prévoir,Double des clés ,Manuel d'origine,Révision faite,A peu roulé,Affaire à saisir,Bridable A2,En parfait état,Entièrement d'origine,Faible kilométrage,Garantie constructeur jusqu'au 19/03/2023",1245,MT-07 700,689,ROADSTER,2021,6790.0,WT141783,2021-06-19 11:50:48.929183,moto-occasion,moto-occasion-WT141783,http://moto-occasion.motorevue.com/motos/yamaha/mt-07-700/WT141783.html,ROUEN,FRANCE,"FLASH 76, ROUEN(76)",PROFESSIONNEL
YAMAHA,"Disponible IMMEDIATEMENT,  magnifique Yamaha MT09 modèle 2014 coloris violet GARANTIE 12 mois partout en France.  La moto est faiblement kilométrée, vendue neuve par nos soins,  kilométrage certifié. Elle est révisée, pneumatique arrière neuf,  pas de frais à prévoir. Pour plus d'informations veuillez nous contacter directement,,1ère main,Garantie 12 mois,,,,1ère main,Garantie 12 mois",3563,MT-09 850,850,ROADSTER,2014,6990.0,WT141735,2021-06-19 11:50:51.226098,moto-occasion,moto-occasion-WT141735,http://moto-occasion.motorevue.com/motos/yamaha/mt-09-850/WT141735.html,MABLY,FRANCE,"MOTO 42, MABLY(42)",PROFESSIONNEL
PIAGGIO,",ABS,Anti-démarrage,Anti-patinage,Peinture mat ,Version sport,Tablier,Courroie neuve,Dossier d'entretien complet,Factures d'entretien,Révision faite,Prix ferme,Véhicule en dépôt vente,1ère main,Dépôt-vente,ABS,Anti-démarrage,Anti-patinage,Peinture mat ,Version sport,Tablier,Courroie neuve,Dossier d'entretien complet,Factures d'entretien,Révision faite,Prix ferme,Véhicule en dépôt vente,1ère main,Dépôt-vente",9201,MP3 LT 300,300,SCOOTER,2018,4540.0,WT141636,2021-06-19 11:50:54.174731,moto-occasion,moto-occasion-WT141636,http://moto-occasion.motorevue.com/motos/piaggio/mp3-lt-300/WT141636.html,PARIS 12,FRANCE,"CHARENTON AUTO NATION, PARIS 12(75)",PROFESSIONNEL
YAMAHA,"ETAT IMPECCABLE, PAS DE RAYURES, 1ERE MAIN! REVISION COMPLETE EFFECTUEE AVEC REMPLACEMENT DE LA COURROIE. RARE A TROUVER. X-MAX 300 XMAX FORZA 350 KYMCO DAELIM MBK EVOLIS,,1ère main,Garantie 3 mois,,,,1ère main,Garantie 3 mois",20820,X-MAX 400,400,SCOOTER,2015,3850.0,WT141680,2021-06-19 11:50:58.163237,moto-occasion,moto-occasion-WT141680,http://moto-occasion.motorevue.com/motos/yamaha/x-max-400/WT141680.html,WOIPPY,FRANCE,"MOTOMAX 57, WOIPPY(57)",PROFESSIONNEL
SUZUKI,"650 Gladius full ou bridée. Moto compatible jeune permis A2. entretien à jour, pneu récent, vidange filtre OK... options : échappement ixill protection carters. kilométrages évolutif. Garantie légale de 6 mois. Financement et assurance possibles. (Reprise possible a voir en concession). PAS D'EXPÉDITION. Affaire à saisir. Visible chez Kawa 81 à Albi. TARIF Hors frais de carte grise.,,Disponible à l'essai,Garantie 6 mois,,,,Disponible à l'essai,Garantie 6 mois",28850,GLADIUS 650,650,ROADSTER,2010,3700.0,WT141812,2021-06-20 13:24:51.676703,moto-occasion,moto-occasion-WT141812,http://moto-occasion.motorevue.com/motos/suzuki/gladius-650/WT141812.html,ALBI,FRANCE,"KAWA 81, ALBI(81)",PROFESSIONNEL
HONDA,"Mise à la vente par Mekanik, concessionnaire officiel Honda, KTM, Moto Guzzi, Vespa, Piaggio, Aprilia et Gilera à Annecy. Top case, bulle haute.  Faible kilométrage.  Première main. ,,,,",2800,Forza 300,300,SCOOTER,2021,4800.0,WT141804,2021-06-20 13:24:53.843313,moto-occasion,moto-occasion-WT141804,http://moto-occasion.motorevue.com/motos/honda/forza-300/WT141804.html,SEYNOD,FRANCE,"MEKANIK, SEYNOD(74)",PROFESSIONNEL
